,FQHC1,FQHC2,FQHC3,FQHC4,FQHC5,FQHC6,FQHC7,FQHC8,FQHC9,FQHC10,FQHC11,FQHC12,FQHC13,FQHC14,FQHC15,FQHC16,FQHC17,FQHC18,FQHC19,FQHC20,FQHC21,FQHC22,FQHC23,FQHC24,FQHC25,FQHC26,FQHC27,FQHC28,FQHC29,FQHC30,FQHC31,FQHC32,FQHC33,FQHC34,FQHC35,FQHC36,FQHC37,FQHC38,FQHC39,FQHC40,FQHC41,FQHC42,FQHC43,FQHC44,FQHC45,FQHC46,FQHC47,FQHC48,FQHC49,FQHC50,FQHC51,FQHC52,FQHC53,FQHC54,FQHC55,FQHC56,FQHC57,FQHC58,FQHC59,FQHC60,FQHC61,FQHC62,FQHC63,FQHC64,FQHC65,FQHC66,FQHC67,FQHC68,FQHC69,FQHC70,FQHC71,FQHC72,FQHC73,FQHC74,FQHC75,FQHC76,FQHC77,FQHC78,FQHC79,FQHC80,FQHC81,FQHC82,FQHC83,FQHC84,FQHC85,FQHC86,FQHC87,FQHC88,FQHC89,FQHC90,FQHC91,FQHC92,FQHC93,FQHC94,FQHC95,FQHC96,FQHC97,FQHC98,FQHC99,FQHC100,FQHC101,FQHC102,FQHC103,FQHC104,FQHC105,FQHC106,FQHC107,FQHC108,FQHC109,FQHC110,FQHC111,FQHC112,FQHC113,FQHC114,FQHC115,FQHC116,FQHC117,FQHC118,FQHC119,FQHC120,FQHC121,FQHC122,FQHC123,FQHC124,FQHC125,FQHC126,FQHC127,FQHC128,FQHC129,FQHC130,FQHC131,FQHC132,FQHC133,FQHC134,FQHC135,FQHC136,FQHC137,FQHC138,FQHC139,FQHC140,FQHC141,FQHC142,FQHC143,FQHC144,FQHC145,FQHC146,FQHC147,FQHC148,FQHC149,FQHC150,FQHC151,FQHC152,FQHC153,FQHC154,FQHC155,FQHC156,FQHC157,FQHC158,FQHC159,FQHC160,FQHC161,FQHC162,FQHC163,FQHC164,FQHC165,FQHC166,FQHC167,FQHC168,FQHC169,FQHC170,FQHC171,FQHC172,FQHC173,FQHC174,FQHC175,FQHC176,FQHC177,FQHC178,FQHC179,FQHC180,FQHC181,FQHC182,FQHC183,FQHC184,FQHC185,FQHC186,FQHC187,FQHC188,FQHC189,FQHC190,FQHC191,FQHC192,FQHC193,FQHC194,FQHC195,FQHC196,FQHC197,FQHC198,FQHC199,FQHC200,FQHC201,FQHC202,FQHC203,FQHC204,FQHC205,FQHC206,FQHC207,FQHC208,FQHC209,FQHC210,FQHC211,FQHC212,FQHC213,FQHC214,FQHC215,FQHC216,FQHC217,FQHC218,FQHC219,FQHC220,FQHC221,FQHC222,FQHC223,FQHC224,FQHC225,FQHC226,FQHC227,FQHC228,FQHC229,FQHC230,FQHC231,FQHC232,FQHC233,FQHC234,FQHC235,FQHC236,FQHC237,FQHC238,FQHC239,FQHC240,FQHC241,FQHC242,FQHC243,FQHC244,FQHC245,FQHC246,FQHC247,FQHC248,FQHC249,FQHC250,FQHC251,FQHC252,FQHC253,FQHC254,FQHC255,FQHC256,FQHC257,FQHC258,FQHC259,FQHC260,FQHC261,FQHC262,FQHC263,FQHC264,FQHC265,FQHC266,FQHC267,FQHC268,FQHC269,FQHC270,FQHC271,FQHC272,FQHC273,FQHC274,FQHC275,FQHC276,FQHC277,FQHC278,FQHC279,FQHC280,FQHC281,FQHC282,FQHC283,FQHC284,FQHC285,FQHC286,FQHC287,FQHC288,FQHC289,FQHC290,FQHC291,FQHC292,FQHC293,FQHC294,FQHC295,FQHC296,FQHC297,FQHC298,FQHC299,FQHC300,FQHC301,>>>>>>> a8fed069e83b261ebb5fea78dfd573ee0d8885fc:Coordinates_FQHC_address.csv
FQHC11,,,,,,,,,,,0.0,246.88333333333333,292.01666666666665,150.03333333333333,,,,,,,543.3,,,,,134.56666666666666,,,,,,,,174.36666666666667,,,,,,,,,,,,,,,,,,,,,,,234.88333333333333,,,,,,,,,,,,,100.08333333333333,,,,266.3666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.6,492.2,,,,,,,,,,,,,,,,,,,,48.11666666666667,,,,,,164.43333333333334,,,,,,226.6,,,218.53333333333333,,,,,,,,,,,,,,,,,,,,242.01666666666668,27.1,268.2,,505.28333333333336,,,,,,,265.03333333333336,,,242.11666666666667,,,,,,,259.45,,,,,,,,,195.8,,,,,,,,,,,,,,,,,,,,,,,,,303.93333333333334,66.33333333333333,,66.51666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.2166666666667,,,,,,,,,,,,,,,,,,,,,,,,,82.71666666666667,,,87.18333333333334,,,766.0666666666667,,,,,,,,,,70.21666666666667,,,,,,,,54.96666666666667,,286.9,,
FQHC12,,,,,,,,,,,171.65,0.0,96.78333333333333,109.25,,,,,,,,,,,,133.68333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.483333333333334,,,,,,,,,108.66666666666667,,,,185.18333333333334,,,,89.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.416666666666668,244.85,236.2,,,,,178.51666666666668,,,,,,,,139.53333333333333,,,,,,156.93333333333334,,,,,,,,174.9,,,,25.55,,,56.11666666666667,,,,103.15,,,,,,,,,,,,,,,,5.0,189.53333333333333,91.66666666666667,,257.93333333333334,,,,,,,88.5,,,46.666666666666664,,,,,,,82.91666666666667,,205.55,,,,,,,45.833333333333336,,,,,,,,,,,,,,,,,,,,,,,,,119.0,245.33333333333334,,181.76666666666668,,,,,,,,,,,,,,119.25,,120.13333333333334,,,,,,,,,,,,95.4,,383.8666666666667,,,,,,,,,,,,,,,,,,,,,,,,,271.8,,,284.93333333333334,,96.2,,,95.95,,,,,,,,196.61666666666667,88.33333333333333,,,,,,,231.3,,104.53333333333333,,
FQHC13,,,,,,,63.6,,,,208.76666666666668,99.56666666666666,0.0,170.8,,,,,,,,,,,,184.61666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.26666666666667,,,,,,,,,41.95,,,,249.38333333333333,,,,42.25,,,62.083333333333336,,,,,,,,,,,,,,66.5,,,,,,,,,,,,,,86.61666666666666,,,,55.6,,,117.78333333333333,86.35,64.13333333333334,,,,,139.03333333333333,78.8,,,,,,,139.16666666666666,,,,,,,114.01666666666667,,,,83.71666666666667,,57.766666666666666,109.18333333333334,,,94.21666666666667,47.833333333333336,112.06666666666666,,,,71.3,,,,,,,,,,,104.51666666666667,227.83333333333334,35.9,,,,81.88333333333334,,,,,32.7,,,118.9,,107.76666666666667,,,,,27.85,,151.25,,,,,119.81666666666666,,103.01666666666667,,,,,,,,,,,,,,,,,,,,,,,,,70.55,,,240.41666666666666,,,,,,,,,,,,,,63.016666666666666,,63.68333333333333,,,,,,,,,,,,40.71666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.71666666666667,,,38.06666666666667,,,,,214.93333333333334,,,255.53333333333333,32.65,,,,,,,,,4.033333333333333,81.43333333333334,
FQHC14,,,,,,,,,,,128.01666666666668,118.05,181.91666666666666,0.0,,,,,,,,,,,,29.833333333333332,,,,,,,,299.75,,,,,,,,,,,,,,,,,,,,,,,98.51666666666667,,,,,,,,,178.51666666666668,,,,90.08333333333333,,,,161.26666666666668,,,181.08333333333334,,,,,,,,,,,,,,185.96666666666667,,,,,,,,,,,,,,105.11666666666666,,,,,,,,,,,,,,,,,,,,,173.48333333333332,,,,,,239.26666666666668,,,,,,120.8,,177.93333333333334,110.21666666666667,,,,177.93333333333334,,,,,,,,,,,,,,,,125.7,110.71666666666667,163.1,,,,,,,,,159.93333333333334,,,122.55,,,,,,,154.35,,,,,,,,,83.23333333333333,,,,,,,,,,,,,,,,,,,,,,,,,196.83333333333334,186.5,,78.31666666666666,,,,,,,,,,,,,,194.68333333333334,,,,,,,,,,,,,,178.83333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,203.08333333333334,,,207.55,,166.96666666666667,,,167.3,,,,,,,,89.76666666666667,159.75,,,,,,,180.33333333333334,,177.41666666666666,176.35,
FQHC15,372.68333333333334,,,,,,92.08333333333333,,,,,,,,0.0,,,,127.5,,,,,,,,,398.45,,,,,,,53.333333333333336,,,265.8833333333333,,,,,,,,,,,,,23.85,,,,,,,1296.2333333333333,278.26666666666665,,,,,,,139.3,,,,,,,,127.05,,,138.86666666666667,,,,,,,,,,,246.71666666666667,,,193.75,,,,,,,,,210.51666666666668,,,,,,,,,109.78333333333333,,,,98.51666666666667,115.7,,,411.8,,68.75,170.23333333333332,75.83333333333333,,,,,,68.88333333333334,83.31666666666666,,370.46666666666664,,,,199.41666666666666,,,,,,131.23333333333332,,,,88.95,124.76666666666667,104.28333333333333,,,,91.08333333333333,,,,,,900.5666666666667,,,850.15,,,,128.88333333333333,1050.2666666666667,,,164.16666666666666,,,,,125.71666666666667,,,,,140.95,,,274.31666666666666,,,,,,,,,90.88333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.46666666666667,,120.35,264.78333333333336,,,,,,1405.6166666666666,,129.01666666666668,,,117.61666666666666,,,252.36666666666667,,272.8,,,,,,,,,,,,,,,,,,,,,,,,,,,118.41666666666667,,,118.16666666666667,267.03333333333336,,,,270.23333333333335,,,,116.51666666666667,,72.35,,281.3,,,,,,150.5,
FQHC16,,,360.51666666666665,,261.15,172.0,,,,,,,,,,0.0,,,,,,,,,,,,,,1221.0,,,,,,,,,,,,,224.66666666666666,,,,,,,,,,,1206.8666666666666,,,,,,,266.0833333333333,,,,,,,,,,300.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.51666666666668,,,,,309.18333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.48333333333335,,,,181.81666666666666,,,,,,323.5,,,,,,,,,170.93333333333334,,,166.6,,173.63333333333333,,,,,,,178.8,186.83333333333334,,,,,,,1279.1333333333334,346.28333333333336,100.31666666666666,,,,,,,143.28333333333333,,455.3666666666667,,,,,,,243.93333333333334,,262.78333333333336,,,,,,,,,,,,,,,,,,,,,,1254.35,145.1,,379.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.18333333333334,,,,,,,,,,,294.93333333333334,,,,,,,,,,,,,,,,,,74.35,,,,,,
FQHC17,,,,158.68333333333334,,,,,,,,,,,,,0.0,,,152.96666666666667,,,72.75,,,,,,430.3666666666667,,,,,,,,,,,,68.41666666666667,,,,,,,,,,,,,,19.7,,,,,,,76.96666666666667,,,,,,,,,,,,,,,,,,,,,,34.63333333333333,201.48333333333332,395.5,,,,,,,,,71.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.38333333333334,,,,,,,,,,,64.55,,,,,,,,,,,,90.7,,,,,211.06666666666666,,,,,,,48.3,,,,,,,,84.23333333333333,,,,,,58.916666666666664,,,,,,,,,,,70.96666666666667,,,,,82.21666666666667,,,,,,,,,92.86666666666666,58.56666666666667,75.71666666666667,,,,56.68333333333333,,200.56666666666666,,,154.28333333333333,,,,,,,,,,,,,142.7,,,54.15,65.61666666666666,,,,,,,27.75,,,,,,,53.85,,,,,,,,,,,,104.0,,,972.6833333333333,,,,,,,,,146.4,,,,,,41.78333333333333,,,,,,,,,,62.766666666666666,,,,,66.95,,,,,,243.75,,,,,,,63.03333333333333,,,
FQHC18,,,,,,,,170.9,,,,,,,,,,0.0,,,21.95,,,142.98333333333332,59.78333333333333,,,,,,62.61666666666667,,,,,,,,,,,,,48.18333333333333,180.38333333333333,,,,,,,,,271.1333333333333,,,,,,,,,,,,,,,,,,,24.283333333333335,,25.116666666666667,,,,,,,,,,,,,,30.3,220.58333333333334,,,,206.5,,,614.3833333333333,,,,,,,,,66.53333333333333,239.15,,,,188.21666666666667,,,,,191.93333333333334,,,,,,32.21666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.91666666666666,,,30.566666666666666,,,,,,,,,,52.61666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.36666666666666,233.11666666666667,,,,,57.35,,,,,,,166.48333333333332,,,,,290.9166666666667,1641.55,,,,,,,,,257.78333333333336,,,,,,,,,,,,,,,,,,,,,,,,,97.43333333333334,,,,,,,,,160.11666666666667,,,227.18333333333334,,214.85,,,,,,,,,77.6,,,,,,,,137.83333333333334,,,,77.78333333333333,,,,,,,,,,,,,,,,,,
FQHC19,383.96666666666664,,,,,,144.11666666666667,,,,,,,,164.38333333333333,,,,0.0,,,,,,,,,408.46666666666664,,,,,,,216.85,,,275.9,,,,,,,,,,,,,152.33333333333334,,,,,,,1385.4,518.5333333333333,,,,,,,160.8,,,,,,,,151.6,,,,,,,,,,,,,,209.7,,,,,,,,,,,,165.7,,,,,,,,,163.3,,,183.71666666666667,166.03333333333333,151.25,,,557.9333333333333,,138.9,262.73333333333335,61.2,,,,,,139.03333333333333,77.21666666666667,,333.51666666666665,,,,173.16666666666666,,,,,,,,,,135.06666666666666,141.31666666666666,134.3,,,,150.6,,,,,,881.6666666666666,,,831.25,,,,160.03333333333333,1031.3666666666666,,,127.46666666666667,,,,,150.26666666666668,,,,,,,,438.06666666666666,,,,188.86666666666667,,,,,153.01666666666668,,,,,,,,,,,,,,,,,,,,,,,,,253.53333333333333,1637.6833333333334,,,483.3333333333333,,,,,,268.1666666666667,,,,,,,,,174.88333333333333,,173.8,998.35,,,,,,1386.7166666666667,,26.166666666666668,,,191.28333333333333,,,,,297.35,,,,,,,,,797.15,,,,,,,,,,,,,,,,,,173.21666666666667,,,173.51666666666668,306.43333333333334,,,,,,,,176.86666666666667,,248.9,,221.11666666666667,,,,,,,
FQHC20,,,,14.933333333333334,,,,,,,,,,,,,140.55,,,0.0,,,124.68333333333334,,,,,,368.4166666666667,,,,,,,,,,,,97.3,,,,,,,,,,,,,,153.78333333333333,,,,,,,103.4,,,,,,,,,,,,,,,,,,,,,,154.81666666666666,53.61666666666667,333.55,,,,,,,,,115.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.9,,,,,,,,,,,126.35,,,,,,,,,,,,123.0,,,,,148.15,,,,,,,114.11666666666666,,,,,,,,133.5,,,,,,119.3,,,,,,,,,,,100.65,,,,,136.81666666666666,,,,,,,,,133.55,92.08333333333333,110.08333333333333,,,,88.31666666666666,,144.66666666666666,,,7.433333333333334,,,,,,,,,,,,,9.583333333333334,,,111.7,99.6,,,,,,,141.08333333333334,,,,,,,101.76666666666667,,,,,,,,,,,,139.53333333333333,,,451.3833333333333,,,,,,,,,11.2,,,,,,136.0,,,,,,,,,,129.16666666666666,,,,,159.91666666666666,,,,,,179.8,,,,,,,129.13333333333333,,,
FQHC21,,,,,,,,198.33333333333334,,,886.3333333333334,,,,,,,24.116666666666667,,,0.0,,,164.83333333333334,81.63333333333334,,,,,,85.3,,,,,,,,,,,,,65.08333333333333,204.21666666666667,,,,,,,,,202.05,,,,,,,,,,,,,,,,,,,47.016666666666666,,47.166666666666664,,,,,,,,,,,,,,26.916666666666668,248.01666666666668,,,,226.38333333333333,,,635.55,,,,,,,,,95.43333333333334,281.6,,,,209.03333333333333,,,,,219.36666666666667,,,,,,63.1,,,,399.3833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,208.48333333333332,,,60.11666666666667,,,,,,,402.1,,,72.11666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.03333333333333,265.28333333333336,,,,,87.5,,,,,,,188.38333333333333,,,,,320.0833333333333,,,407.21666666666664,,,,,,,284.95,,,,,,,,,,,,,,,,,,,,,,,,,118.71666666666667,,,,,,,,,182.78333333333333,,,250.7,,242.28333333333333,,,,,,,,,111.0,,,,,,,,170.45,,,,108.28333333333333,,,,,,,,,,,,,,857.4666666666667,,,,
FQHC22,,,,,,,,,247.21666666666667,213.96666666666667,,,,,,,,,,,,0.0,,,,,,,430.6333333333333,,,,,,,331.68333333333334,,,284.31666666666666,,,,,,,309.0,,,,,,,,,,254.05,,,,,,,308.9166666666667,,,,,251.06666666666666,,,,,,,,,,,,,120.95,,,,,395.76666666666665,290.2,,,,,,294.31666666666666,,,301.28333333333336,,301.3833333333333,291.4166666666667,,,231.65,,205.63333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,244.48333333333332,,,,273.4166666666667,,,,,,,,,,,,,,,,,,320.3333333333333,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,244.71666666666667,,,,,,,,,,,244.98333333333332,,,,315.31666666666666,,,,,,,,,,252.01666666666668,,,,,,,,,,,,,,300.51666666666665,,,,,,,,290.25,,,,,,,235.68333333333334,,259.46666666666664,257.78333333333336,,,,,,,,282.18333333333334,,,,,,209.36666666666667,,343.5833333333333,,,,,,,,,,,,,,,,,,,292.43333333333334,,,,,,,,,,,,,256.25,,,,344.01666666666665,,,,,298.05,,,,,
FQHC23,,,,124.03333333333333,,,,,,,,,,,,,77.3,,,128.75,,,0.0,,,,,,,,,,,,,,,,,,34.71666666666667,,,,,,,,,,,,,,73.25,,,,,,,40.63333333333333,,,,,,,,,,,,,,,,,,,,,,79.45,171.76666666666668,,,,,,,,,,25.183333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.666666666666666,,,,,,,,,,,34.31666666666667,,,,,,,,,,,,27.083333333333332,,,,,198.88333333333333,,,,,,,33.55,,,,,,,,70.13333333333334,,,,,,29.366666666666667,,,,,,,,,,,60.35,,,,,71.26666666666667,,,,,,,,,39.55,57.766666666666666,59.21666666666667,,,,56.1,,194.43333333333334,,,130.23333333333332,,,,,,,,,,,,,119.71666666666667,,,27.316666666666666,62.25,,,,,,,80.05,,,,,,,49.9,,,,,,,,,,,,35.36666666666667,,,,,,,,,,,,128.7,,,,,,53.5,,,,,,,,,,53.88333333333333,,,,,43.13333333333333,,,,,,,,,,,,,29.7,,,
FQHC24,,,,,,,,263.3333333333333,,,,,,,,,,120.75,,,148.1,,,0.0,83.9,,,,,,87.56666666666666,,,845.1333333333333,,,,,,,,,,135.3,56.733333333333334,,,,,,,,,117.05,,,,,,,,,,,,,,,,,145.63333333333333,,131.95,,133.1,,,,,,,,,,,,,,136.85,313.01666666666665,,,,298.93333333333334,,,484.5833333333333,,,,,,,,,147.0,321.68333333333334,,,,280.65,,,,,284.3666666666667,,,,,,128.1,,,,464.3833333333333,,,,,,585.35,,,,,,,,,,,,,,,144.66666666666666,,,,,276.35,,,126.5,,193.68333333333334,,,,,,,,164.73333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.666666666666664,235.55,,,,,194.65,,,,,,,258.9166666666667,,,,,,,,864.4,,,,,,,,,,,,,,853.3833333333333,,,,,,,,,,,,,,,,,,175.9,,,,,,,,,252.55,,,,,307.28333333333336,,,,,,,,,65.65,,807.4333333333333,,,783.2666666666667,,,140.26666666666668,,,,65.55,,,,,,,,,,,,,,859.2333333333333,,,,
FQHC25,,,,,,,,257.3833333333333,,,,,,,,,,91.53333333333333,,,111.91666666666667,,,87.81666666666666,0.0,,,,,,30.7,,,,,,,,,,,,,129.35,124.65,,,,,,,,,184.96666666666667,,,,,,,,,,,,,,,,,,,76.9,,77.75,,,,,,,,,,,,,,112.61666666666666,305.1333333333333,,,,291.05,,,538.6333333333333,,,,,,,,,74.9,325.15,,,,273.28333333333336,,,,,276.98333333333335,,,,,,129.95,,,,456.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,268.9,,,46.15,,,,,,,,,,102.06666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.51666666666667,278.4,,,,,148.18333333333334,,,,,,,154.05,,,,,929.0,,,903.45,,,,,,,927.0333333333333,,,,,,,781.55,,,,,,,,,,,,,,,,,,91.56666666666666,,,,,,,,,257.78333333333336,,,181.4,,208.11666666666667,,,,,,,,,107.91666666666667,,,,,,,,181.68333333333334,,,,106.95,,,,,,,,,,,,,,898.2833333333333,,,,
FQHC26,,,,,,,,,,,123.91666666666667,130.55,189.03333333333333,14.55,,,,,,,,,,,,0.0,,,,,,,,295.65,,,,,,,,,,,,,,,,,,,,,,,107.23333333333333,,,,,,,,,196.85,,,,82.6,,,,170.98333333333332,,,190.8,,,,,,,,,,,,,,195.68333333333334,,,,,,,,,,,,,,126.7,,,,,,,,,,,,,,,,,,,,,169.56666666666666,,,,,,235.35,,,,,,130.51666666666668,,187.65,119.93333333333334,,,,187.5,,,,,,,,,,,,,,,,135.41666666666666,106.8,172.81666666666666,,,,,,,,,169.65,,,132.26666666666668,,,,,,,164.06666666666666,,,,,,,,,92.95,,,,,,,,,,,,,,,,,,,,,,,,,206.55,182.58333333333334,,70.8,,,,,,,,,,,,,,205.31666666666666,,,,,,,,,,,,,,188.55,,,,,,,,,,,,,,,,,,,,,,,,,,,199.16666666666666,,,203.63333333333333,,176.68333333333334,,,177.01666666666668,,,,,,,,88.83333333333333,169.46666666666667,,,,,,,176.41666666666666,,185.81666666666666,182.06666666666666,
FQHC27,,,,,,,,,174.28333333333333,164.96666666666667,,,,,,,,,,,,,,,,,0.0,,,,,156.21666666666667,,,,21.233333333333334,,,140.8,,,,,,,51.7,,,,,,153.13333333333333,,,,,,,,,,,43.1,,,,,164.5,,,,,,,,,,144.86666666666667,,,257.9166666666667,,,,,,,,,,,164.2,,,,86.78333333333333,,87.1,,,134.85,150.75,,135.41666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,148.25,,,,168.48333333333332,,,,116.83333333333333,,,,,,,,,,,,,,233.81666666666666,4.6,,,,,,,,,,,,,,,,,,,207.06666666666666,,,,,,,,,,141.78333333333333,,,,,,,,,,,142.05,,,,80.36666666666666,,,,,,,,,267.31666666666666,181.81666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.75,,171.23333333333332,153.85,,,,,,,,187.31666666666666,,,,,,172.55,124.85,,,,,,,,,134.91666666666666,,,,,,,,,,,,55.35,,,,,,,,,135.8,,,179.53333333333333,,,,258.26666666666665,,,,,167.11666666666667,,,,,
FQHC28,76.81666666666666,,,,,,,,,,,,,,430.21666666666664,,,,405.53333333333336,,,,,,,,,0.0,,,,,,,476.68333333333334,,,223.73333333333332,,,,,,,,,,,,,414.7,,,,,,,,593.0833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.53333333333336,,,,,,,,,,,,266.65,,,,,,,,,,,,,,,,,,,385.7,,368.5,,,,,,385.8333333333333,371.6,,98.31666666666666,,,,443.46666666666664,,,,,,,,,,389.8666666666667,,348.1333333333333,,,,,,,,,,42.5,,,204.63333333333333,,,,,1075.2,,,,,,,,,,,,,,,,,,,,,,,,,399.81666666666666,,,,,,,,,,,,,,,,,,,,,,,,,338.3333333333333,1502.4833333333333,,,,,,,,,315.0,,,,,,,,,,,,1365.15,,,,,,1430.55,,416.8666666666667,,,,,,,,1144.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.2333333333333,,,,,,,,,,495.7,,884.1166666666667,,,,,,,
FQHC29,,,,395.31666666666666,,,,,,,,,,,,,470.25,,,397.03333333333336,,274.26666666666665,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,471.2,,,,,,,,299.25,,,,,,,,,,,,,,,,,,217.28333333333333,,,476.4,766.9833333333333,29.05,,,,,,,,,,,,,,,,,,130.08333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.98333333333335,,,,,,,,,,,,,,396.6666666666667,,,,,,,447.3666666666667,,,,,,,,,,,,,,,,,,,,,,,,,446.15,,,,,,,,,,,,,307.43333333333334,,454.45,433.26666666666665,,,,457.26666666666665,,410.1666666666667,,,399.1,,,,,,,,,,,,,398.76666666666665,,,452.26666666666665,461.5,,,,,,,470.8333333333333,,,,,,,450.9166666666667,,,,,,,,,,,,,216.71666666666667,,71.85,,,,,,,,,397.46666666666664,,,,,,459.85,,,,,,,,,,,,,,,484.01666666666665,,195.7,,,,318.18333333333334,,,,,,,,,,
FQHC30,,219.21666666666667,,,468.6166666666667,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,265.1,,,,282.73333333333335,,,188.25,,259.95,,,,,,118.58333333333333,278.73333333333335,,,,,,,,,,,,,,,272.1,,,251.43333333333334,,202.08333333333334,,,,,,,320.6166666666667,,,285.23333333333335,,,275.95,291.81666666666666,,,,,,,,,320.51666666666665,,,,,,,,,,,,,,,,99.91666666666667,,,,,,,,,,326.76666666666665,,,,,282.0,,,,,,110.3,,,,134.86666666666667,,,,347.81666666666666,,,,,134.7,,,,,,,,,,,,,,,,309.78333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.03333333333333,,,,,,169.85,326.6333333333333,,,,,,,,,,,,,,,,,,298.46666666666664,157.9,319.76666666666665,,,,,,,152.5,,,,,276.51666666666665,,,127.31666666666666,,,,,,,,,,157.9,,,,,,,,127.11666666666666,,,,,93.1,,,,,,,,,223.15,,,,,,,,,437.81666666666666,255.78333333333333,,,,,261.75,,,456.9,,,,,,,,,,,255.88333333333333,,,,,235.01666666666668,,961.3166666666667,,,,,,
FQHC31,,,,,,,,241.5,,,,,,,,,,72.16666666666667,,,85.08333333333333,,,71.13333333333334,32.983333333333334,,,,,,0.0,,,,,,,,,,,,,113.46666666666667,110.86666666666666,,,,,,,,,171.18333333333334,,,,,,,,,,,,,,,,,,,83.53333333333333,,84.36666666666666,,,,,,,,,,,,,,93.5,293.3666666666667,,,,280.51666666666665,,,546.25,,,,,,,,,59.93333333333333,330.75,,,,262.45,,,,,266.06666666666666,,,,,,108.46666666666667,,,,442.7,,,,,,,,,,,,,,,,,,,,,,,,,,254.31666666666666,,,65.33333333333333,,,,,,,,,,83.01666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.63333333333334,284.51666666666665,,,,,139.35,,,,,,,161.66666666666666,,,,,929.6333333333333,,,911.0666666666667,,,,,,,927.6666666666666,,,,,,,780.4666666666667,,,,,,,,,,,,,,,,,,88.23333333333333,,,,,,,,,255.48333333333332,,,182.03333333333333,,215.73333333333332,,,,,,,,,110.63333333333334,,854.1,,,,,,185.25,,,,110.53333333333333,,,,,,,,,,,,,,905.9,,,,
FQHC32,,,,,,,,,86.21666666666667,98.56666666666666,,,,,,,,,,,,,,,,,169.03333333333333,,,,,0.0,,,,158.93333333333334,82.5,,54.6,,,,,,,154.15,,,,86.13333333333334,,84.56666666666666,,,,88.98333333333333,,,,,,,154.21666666666667,61.0,,,,124.43333333333334,,,,,,,,,,74.73333333333333,77.85,,,62.5,82.08333333333333,,,,,,,,,84.51666666666667,,,,109.5,,109.7,,,69.26666666666667,77.58333333333333,75.58333333333333,228.76666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,79.55,,,,54.483333333333334,,,,155.13333333333333,,,,,,,,,,,,,,,144.35,,,,,,,,,,,,,,,,69.58333333333333,,,,,,,,,,,,,74.96666666666667,,,,,,,,,,,76.16666666666667,,,,117.13333333333334,,,,,,,,,,107.75,,,,,,,,,,,,,68.86666666666666,,,,,,,,,,,72.93333333333334,,,,,127.68333333333334,,71.18333333333334,82.68333333333334,,,,,99.53333333333333,,,61.766666666666666,,,,,,155.78333333333333,56.8,,75.26666666666667,,75.2,,,71.71666666666667,,92.85,,,,,,,,,,,,142.16666666666666,,,,,,,,,33.5,,,190.05,,,,,,,,,41.516666666666666,,,,,
